n_feat_ratio,track_success,inlier_ratio,feature_dispersion,reproj_norm,blur_indicator,reflection_indicator,preint_norm,rho_target
0.925,0.9575190257633894,0.8726519983852628,0.8394322664756422,0.32470615169249106,0.0,0.05044924286449606,0.2707912262908293,0.8582350577946223
0.91,0.965093738935851,0.9081806190200192,0.8468510949230048,0.3003543510646383,0.039698058608652505,0.090131524617069,0.21218630880904804,0.8849308963592617
0.91,0.9559754011487581,0.9868405710426986,0.8519505015393439,0.3178579834891227,0.06701929298362382,0.04556476935659866,0.26870848940832937,0.8869656223412026
0.95,0.9466328857821522,0.9143914479660635,0.8460923498001424,0.313133014222621,0.021889678189807096,0.04020995854692304,0.21387653295887007,0.9188059231986938
0.915,0.9594806924903758,0.9040432171728703,0.8470575036894068,0.3019359042232587,0.07970431224230971,0.12790239689255728,0.1428154294317663,0.8998049105524473
0.925,0.9375627046029721,0.9323324192956518,0.8594682475999457,0.31538947831295927,0.06794945288666669,0.047636310470779625,0.1728158200407128,0.9246632093359965
0.9,0.903721323122691,0.8661053084932807,0.867804796909321,0.3158969963176483,0.06482001787459749,0.02062348956528774,0.24458213804357856,0.917757566224206
0.935,0.9368703338807004,0.9303880273844405,0.821947349762504,0.2875480706893397,0.027244599838797883,0.04388942455659425,0.1950503396368358,0.8950865996603892
0.98,0.9380106052059749,0.9116098978492085,0.8539417188372266,0.34256752097327403,0.05762312944728925,0.02679609711942397,0.23681822482844211,0.9235785338389
0.91,0.9403387420086218,0.8749082032322583,0.8992090998026963,0.28865876649710864,0.0484199542867132,0.047123593787626025,0.18313507642251686,0.9004233411047384
0.945,0.9480716371445439,0.9267335324525444,0.8794001176992505,0.2919583947089525,0.07463293232162513,0.07109487867500165,0.27635072560228363,0.9083454184537172
0.92,0.8933312446556955,0.9065313308763304,0.8343501495056088,0.34437856145305085,0.05908711348342293,0.025827574341538942,0.19491481944323039,0.921853522610581
0.91,0.9610353194457876,0.915280507916629,0.8668383065011123,0.35218411008124584,0.08373450581730557,0.08027737369092522,0.24573461764243912,0.9032819590933142
0.915,0.9812277337517491,0.8845246084338866,0.8573059032969128,0.30824263670059854,0.009518796010332252,0.07675169960913253,0.19477637913939033,0.8901441802499493
0.96,0.9479394868627307,0.9352085480397104,0.8603667315063397,0.2605126349963988,0.05221534708592152,0.04155770221355823,0.2031619853499081,0.8954127010153149
0.905,0.9663450350862685,0.945028151881758,0.8792798595611669,0.32084131300074437,0.03036959015433029,0.05091641243131904,0.25733783475764244,0.9243996572794262
0.955,0.933145465233203,0.9206797988702229,0.8655242775465369,0.32564436644358463,0.08663260211648816,0.0566949129097906,0.22693461705820317,0.8392976183402765
0.935,0.9239564625285442,0.8971501490265192,0.8690073049347378,0.2690719096358389,0.0522207435243997,0.04798678647296481,0.23901884524438285,0.8597904891192713
0.915,0.9548589622586314,0.89384805693257,0.8625376150317572,0.31576936574835696,0.07785198628661652,0.05751952664174259,0.19312158994955902,0.9263131633947989
0.915,0.9272420002165878,0.9429218406983095,0.83427840369546,0.34064423460528626,0.058556194176974774,0.03845661163159595,0.17960243938204598,0.9563720175797705
0.92,0.9629851661093087,0.9447753498186882,0.843868134515525,0.2538130790589022,0.07032295492745792,0.0,0.2246142592827845,0.86605010801879
0.955,0.9495752362462914,0.9133078389293889,0.8626340261884408,0.3275926760699388,0.012252343681197694,0.05334917179837576,0.20726919475841246,0.8831276670269274
0.955,0.985974225337315,0.8897441793580575,0.8391785796836349,0.33484869995743516,0.0,0.054860373608929466,0.22430688215389064,0.8620507755385456
0.935,0.9472761848765424,0.928248576198231,0.8953118311380225,0.2613375689461598,0.0,0.021721221000435113,0.16146159109736735,0.8690660219221228
0.965,0.9563330012641853,0.9266367920914282,0.9062327931402769,0.2562205635115749,0.06629811654972118,0.01369796296875081,0.20017167386293774,0.882928945063996
0.89,0.9281296080748439,0.8698428253866056,0.8380877322434468,0.32558743629470654,0.0,0.04496633966117879,0.280511261145333,0.8669839639930939
0.945,0.9106861887587236,0.8994418660448967,0.8737607366525525,0.30778459783072926,0.06548016038108509,0.021884568185775857,0.33190951465591484,0.9167097430860877
0.96,0.9554952523635937,0.9397322165093489,0.8367884333107524,0.3190491165549009,0.0,0.042467266001329634,0.29304948764637145,0.9216225061813321
0.935,0.9339763020623519,0.9568344221006823,0.8516476290814945,0.2924020884060459,0.0369250935980821,0.018962921217054677,0.23082855396162172,0.9221286854265204
0.975,0.9497278799225579,0.9405009365396682,0.8479898514595573,0.3103981407605898,0.0908469193008649,0.04735865685152731,0.18000258354019327,0.9496928769288432
0.88,0.9486802377796775,0.8824796812742249,0.9211676106703887,0.2793906933812666,0.06948562467090554,0.01211681946179461,0.25871606544398384,0.9013262702587902
0.905,0.9877939563806184,0.9370800514192507,0.8780474771820108,0.3106211004423639,0.10392398036502566,0.03174076638683714,0.2357194679001874,0.9291309974379227
0.935,0.9547706795438797,0.9031905318109394,0.9010240504007974,0.33408782748551474,0.05714539160038895,0.047349321417056806,0.22495536516512415,0.8719058674171807
0.97,0.9760842479634122,0.9029090163195007,0.8574294734422458,0.32877237799695225,0.0,0.09168469632872936,0.25940674403680697,0.8963323827339282
0.92,0.9294787284427704,0.9034574338050086,0.8751664303067405,0.26660753226637063,0.03644012472904694,0.03048252928580567,0.12896358813689818,0.942809015941826
0.91,0.9698819140131381,0.9125083961556283,0.8512200909048059,0.3329093728994259,0.1146098782149356,0.01940752268117521,0.22498315306736014,0.8888209966414193
0.97,0.9280635547281936,0.9299082549200979,0.9025179164706876,0.28526458343634553,0.036326269189885727,0.01272006791284807,0.21577031733737095,0.9120933250746103
0.92,0.9627027037109975,0.9049298148190028,0.8520445076353295,0.3031445673533831,0.054983948572481144,0.0565029283707943,0.2304137473900071,0.9055486587764299
0.925,0.9840853925436832,0.9101259600349855,0.8294513796323876,0.3543359192762354,0.061638861971274675,0.10229942942639081,0.1434667985251261,0.9094918805100354
0.92,0.9548048787454764,0.8770057388031594,0.8608087254026443,0.31514420282315153,0.09082396907415682,0.07510472442919733,0.2511626538167488,0.9204796941011093
0.94,0.9646843718501792,0.8900463189984379,0.8829326588237992,0.3589337173626678,0.08456590385659657,0.07877853875088242,0.24174940584204088,0.9096740653826728
0.9,0.8955234594929724,0.9140609880278537,0.8529080576577323,0.24894143106688413,0.07198467154647328,0.09800646298756925,0.16045814528115482,0.9469924546282855
0.96,0.9329635810416312,0.88509835675813,0.8689509905710683,0.2794435523643394,0.0859766574237348,0.0500389301989145,0.20350795119772389,0.9108435200027785
0.955,0.951643703526869,0.9227468158673946,0.8390396646667182,0.29821431364203116,0.07537748530930438,0.09051821695446957,0.2078864525163497,0.9191159999882895
0.96,0.9638371126408439,0.9221854398444953,0.8694956855730162,0.29155677622185644,0.021528285733672003,0.07191921682273794,0.25298230396378835,0.8906383853495154
0.92,0.9151932729000339,0.9432072937620566,0.8854599998426707,0.30887757085761186,0.04488435320097763,0.012921897403111962,0.1613477898846012,0.8976908646381749
0.95,0.8918654088082616,0.9309801631869711,0.8417824902599464,0.3415692180316488,0.03716686065395169,0.05599446563157402,0.16489685597063358,0.9042877621254206
0.905,0.9164457505559707,0.8690038705328513,0.8706303640545762,0.2841099192229201,0.06519435672565332,0.07575435580194372,0.20598939555523235,0.8858016255873514
0.935,0.9058423319695145,0.8660910456139446,0.846106531081284,0.34361705036256684,0.042657221083549815,0.07678977585791631,0.24557482631388738,0.9182939630573985
0.915,0.906269020934157,0.9466241402039486,0.8617450133140995,0.3172096786601162,0.02079350219953711,0.04313296021669755,0.19940318020553432,0.878348606721488
0.925,0.9321421550911867,0.9128229532086255,0.8455641682709101,0.3232314648761752,0.07311176046568407,0.07941806509011956,0.20038277319382705,0.9141283527040232
0.935,0.970525409376268,0.9179180349348995,0.8268069037551299,0.3061743549970779,0.08619378082885432,0.12805033907490296,0.2919376903300825,0.9205315423318002
0.89,0.9689026384839624,0.8952593818174848,0.8637655077616471,0.2796117060037283,0.04402856847989831,0.022908133519705717,0.22364516573799972,0.9039279602533794
0.86,0.9174517313255861,0.9089942155394267,0.9009614790186555,0.3233649840418559,0.08013009434197725,0.04200518419506746,0.24221584487280298,0.9188885766074051
0.965,0.9385948066406979,0.9418419793535676,0.870577593289989,0.30419386069928256,0.02291134770522461,0.09768701788997419,0.3082904823784032,0.9066838958927792
0.9,0.96268292522049,0.9243516459430545,0.8917112694532011,0.33384681135982797,0.045787117599573844,0.0,0.17761379559588,0.9385280647520137
0.925,0.9039737340875544,0.9130997815810564,0.9035317600318082,0.3310285766585063,0.03348870787791747,0.07507658360988385,0.23467848653934567,0.9314576879565376
0.95,0.951616072013203,0.9088160120746132,0.8354046174841483,0.35357376397218726,0.07081161255939014,0.022503763330936365,0.18905195769355707,0.9003938671249933
0.925,0.946523094614058,0.9069431921322845,0.8501261668260682,0.31147237315193005,0.044963078990960186,0.08039145312841968,0.25118960237407956,0.8755092552972366
0.86,0.9935100771510395,0.9316943474232751,0.9056820212907586,0.34009442311961025,0.11993652231808223,0.0359632658956697,0.17867533754858295,0.9213243066992616
0.96,0.9428320142447981,0.91061726536647,0.8793762895726867,0.28335120050065504,0.13005977178307443,0.07335622462589331,0.2324929432898375,0.8827835126202453
0.93,0.9478076509774883,0.9185279437491997,0.8548776955851751,0.3390183148376931,0.07337698776915488,0.04744699735034408,0.2719343132946924,0.9056204249103533
0.93,0.9424264706681794,0.9254014327103445,0.905070046317318,0.3444558497391915,0.06914572829403275,0.10454736902886809,0.17945467487389713,0.9352590422197511
0.875,0.9506330196138248,0.9437113072845174,0.899157034720511,0.3388124890177785,0.07130276087991903,0.09435742633135621,0.21764741924352005,0.931234101127532
0.95,0.9255764141119359,0.8751874946758537,0.8474181122928911,0.3404336071453101,0.048595593739645455,0.07350439040470655,0.24919794746916618,0.9012325766760261
0.965,0.9106420602284623,0.954981358052909,0.8552082779454799,0.337697448187565,0.0,0.007765197187775998,0.2538912044990405,0.9413662538506173
0.96,0.9263765080384002,0.9420842010544506,0.9166857180972395,0.3106787882776027,0.08603627593945481,0.09290164981851237,0.21885403324291103,0.9080912002581876
0.885,0.9876953309744674,0.8943179430705562,0.8788902517061257,0.30411609883840224,0.045668842258247286,0.01012083605347893,0.20187245091953512,0.8893036945418512
0.93,0.954269724553228,0.937877451271338,0.856023319897637,0.30554849588083893,0.010654134496043244,0.05196276737809344,0.17222483826298554,0.8988778484592868
0.9,0.9171344682425635,0.9241261691900915,0.9078143122149707,0.3342008481176013,0.07201920776979476,0.0299333927807548,0.2559197190752705,0.8629671991903671
0.915,0.933168975212389,0.8728148007215473,0.8464435785845404,0.3022990433762088,0.09219083632583859,0.0029323618193314166,0.1762099265013098,0.9031369898124426
0.92,0.9596511112555215,0.8818315285051633,0.8603872789480875,0.3448387007077418,0.09697003252786075,0.06477155565525813,0.21625235078521812,0.8896198342071527
0.975,0.9176548827259836,0.9536802945487302,0.8368266202177252,0.2747795359350728,0.014456092059230007,0.0,0.2624310308965418,0.9008124709990584
0.9,0.9555670287971105,0.8740189739239025,0.8399840077158511,0.31332172172437495,0.10118614836818673,0.03897923094627787,0.17345000623156434,0.9045231279611948
0.91,0.9080492901696589,0.8567575256489945,0.8630828522686039,0.3151826775562444,0.0554106414283986,0.023292142846843028,0.20450913317618616,0.8730304208411452
0.925,0.9153644540975745,0.8736321552436871,0.9130201775107143,0.31470579327725623,0.048069797492754605,0.1023466753097391,0.1696332868378595,0.8926379454665746
0.91,0.9394539633383584,0.9020216337178065,0.911270582558937,0.3403947395935742,0.021941206773471666,0.04862868327825517,0.27507088279533465,0.8726289428803181
0.905,0.9339121837749708,0.9184037743195704,0.8751859277087777,0.3439592930382985,0.10285613999935242,0.0527398822005929,0.2108669262192941,0.8875847141935226
0.94,0.9802175347690629,0.8729327712196084,0.8524599667676043,0.33849507750483127,0.06407892379907645,0.060751601897327125,0.22215044632006792,0.9308820953770764
0.92,0.9087721038220102,0.904270090063382,0.8542719402050158,0.29622240780910636,0.01855399110862089,0.07163876399203128,0.2222614289150688,0.8608699092259574
0.925,0.9608841398619442,0.907777095576819,0.8557710158960407,0.28839328631285527,0.010232886727420579,0.020085242330710608,0.16548549373876437,0.8940378593854833
0.87,0.9374354465965663,0.9223802549961974,0.8787404889658762,0.3206092540846416,0.02587817897063591,0.05507417037075373,0.22207495117100734,0.9015411891518113
0.96,0.9749819507184705,0.8926961094281515,0.8676297963294951,0.3241023131343051,0.0725861093668545,0.11501887539803603,0.24297900169926032,0.9152875750297321
0.965,0.965549681033936,0.8848263716018798,0.8900104676641083,0.27073237100885683,0.033364947502581704,0.03476183741700098,0.21156221252611157,0.9383471644579665
0.885,0.9512383373735684,0.9327602226241669,0.8594376063425989,0.3274917669849627,0.02648302514020155,0.04315759265224497,0.2267916084065699,0.9082838905120157
0.96,0.9875046267329338,0.8972443427471548,0.8702266166931668,0.2923198261445617,0.08095818105224764,0.0680298330669309,0.20119433026536881,0.9117563003802401
0.955,0.9018609535175891,0.895488351845725,0.8880536080690148,0.258640905527029,0.07578828258969547,0.10106265143827153,0.22085595934588456,0.9166700181977958
0.905,0.9613292089193878,0.8808211583247092,0.8303545110523031,0.32667461014372146,0.024887536977119585,0.04057608986363481,0.1793849643902054,0.8596576541838553
0.975,0.9221398267376574,0.9068296337127887,0.8209616597677938,0.27911092631858864,0.07893032290220116,0.011735603452919734,0.23307932420005237,0.9354062470446424
0.985,0.9256974457149054,0.9363727937381283,0.849450029309825,0.31022799580383936,0.04781983548345416,0.04424348222464619,0.15968764674947375,0.9100207935503717
0.96,0.9374376102288161,0.8945712366018023,0.868380646397743,0.3401417253335177,0.012299394220601938,0.0,0.20538780505491425,0.9135264472348795
0.89,0.965076227425097,0.9062403030185855,0.8733947552596488,0.3351191737029137,0.05072014412624787,0.07807830416159908,0.30254537928196445,0.9300234885082274
0.98,0.9633214397253148,0.917540533125098,0.8693412079639614,0.2927421373607504,0.07050345757238327,0.00921788664668087,0.2010398893013493,0.8731046270959342
0.98,0.9570031378945524,0.882402256498782,0.8454671205470674,0.2890882937618961,0.02825199220924886,0.04944094569066855,0.23067366508423814,0.9284218952763544
0.955,0.9678974297512006,0.903998023928298,0.8669547740905095,0.32226840955572045,0.08715945327996907,0.0556528261753702,0.16675560971696327,0.8663193369399194
0.905,0.9194366881996492,0.9025948548632773,0.8319367750150117,0.30445441724996863,0.0,0.11083444365363392,0.2253104948917721,0.8830475426758072
0.97,0.897224295139632,0.9582828194694583,0.8662495602777307,0.2721232390078647,0.030183794558554532,0.07730601345725127,0.2390993452920052,0.9075847935083826
0.985,0.9441325332006919,0.894972497704295,0.8578431798499416,0.3107714009206199,0.01912519360499403,0.080010686366984,0.14143763360137052,0.9372013102325071
0.91,0.9681004612006194,0.8841214737172617,0.8791229131544607,0.35237903635007906,0.06328505357913682,0.0022828172362466675,0.21816273090560656,0.9089070254879267
0.905,0.9677622432186365,0.8861354665933757,0.8703930243382467,0.3152956824324381,0.07974732241285915,0.03282069553005057,0.1791655251281068,0.9104902049720579
0.9,0.9151984741866079,0.9434116264141561,0.8698303228237764,0.32173144433046935,0.020232140698604306,0.07846814588042192,0.30180654042327043,0.8937904700064555
0.93,0.9908973585046978,0.9185552590776871,0.8239451964761831,0.3144362228976556,0.04394393067948649,0.12269625901074459,0.2377957936024983,0.8818230023954255
0.91,0.9525902130157489,0.9103509099298642,0.8464863668629302,0.3618163940954771,0.08300016955506118,0.024480828564619764,0.23734491496915358,0.9215173686998472
0.955,0.9342944240918633,0.9103971401687283,0.8302677723655838,0.33463120479786457,0.05964908138395997,0.06816418016475358,0.2593585831947542,0.9365619430538236
0.945,0.9861223008365811,0.9140993516065747,0.8402243957413615,0.3272283586419118,0.05466925510732077,0.07835481248301755,0.21692440008635452,0.913301883652509
0.95,0.9229888563711866,0.8843326653511812,0.8740038405643542,0.3850628861541514,0.05373760456283997,0.08486301319447682,0.2602346204375786,0.8609607101203411
0.945,0.953721562909992,0.9277406672747667,0.8589898815758508,0.33466081625214306,0.03317222628624149,0.06313731575263062,0.2702614061924401,0.8390991528185793
0.86,0.9646046214354126,0.9192116347560638,0.8817684617798653,0.359229637721437,0.06191097863542153,0.0,0.2133774330676779,0.923898453161794
0.935,0.9257411419387321,0.8995975097443814,0.836037926889365,0.3184269568861089,0.07003525854962092,0.07011403584034406,0.20608754227262482,0.8902050910429352
0.92,0.9637500791016442,0.9333147994940483,0.8341944839451286,0.31871601834596125,0.08084307529673551,0.03893806360615383,0.29154405304818787,0.917770943107658
0.91,0.9193214648919519,0.8871693000734049,0.844699236678118,0.30348131301223785,0.011938749860015953,0.05391782320579282,0.3220291971486926,0.8954467306743827
0.895,0.9185167647772825,0.8729734411765613,0.8472148254036763,0.325309067155968,0.05852656919155293,0.08739632282846518,0.27626173710267454,0.8856102851095973
0.92,0.9303183374467344,0.8781892232172871,0.8897177272737221,0.3017353540413378,0.08678704333142365,0.044615723875954236,0.21846923629758405,0.9079009297319363
0.92,0.9442127299775164,0.9166771364069507,0.8608545054800956,0.3121469408103866,0.07100932728638978,0.05810930678802996,0.16500161797580504,0.9024908984524688
0.935,0.9753009743363837,0.8779364783662735,0.8810280668088105,0.3653209073068836,0.046189308348709796,0.02505978924226108,0.2036124006343299,0.9075629708523031
0.915,0.9524395132154606,0.8734812476102416,0.8902792980097174,0.27445414960228387,0.050963527839300006,0.11250225002364993,0.19739483661339777,0.9057032433698505
0.925,0.9445962495090291,0.8923385931454038,0.8977278178617984,0.3518179009400783,0.0627174819057014,0.055314417869712695,0.244802053507561,0.9034507340671106
0.97,0.9229696816510278,0.9237468551804539,0.8637944713882845,0.3547704085878747,0.051683813892845105,0.07568828923973273,0.1883712208305886,0.8894379204442149
0.945,0.9647890533385544,0.9318027828384315,0.8619361604192908,0.26330727705653,0.07316606012468677,0.0925879873385575,0.24809507376998952,0.9022029820231915
0.93,0.9636579578989763,0.893612577481439,0.8329709256323963,0.28020452658982337,0.07462810914847959,0.037532783649070964,0.21624670388192216,0.965257070017879
0.925,0.931809741822004,0.9142762478177096,0.8377310170510113,0.33654023507273423,0.01753743897177403,0.057747281005178966,0.23143928671117628,0.9039505501464491
0.885,0.8906024126427605,0.8921461395215039,0.8326804873000682,0.32788983103896513,0.0,0.0469677345037174,0.2693809741268637,0.8888060086472077
0.925,0.931944063195631,0.9238401102703699,0.9050841098162015,0.2761078511315138,0.06631759312846074,0.05474076414302489,0.21261561036466356,0.8763841423867895
0.93,0.9435797638995307,0.9015725556958192,0.8666483060886131,0.30362174713466444,0.029825726822749345,0.07319292759433914,0.2326582716900182,0.8995944022756786
0.865,0.921259369933328,0.85214421023073,0.8296262167740198,0.2884580557066735,0.026705088888985838,0.06073828710044506,0.3202020318839366,0.8989979648132665
0.97,0.9485245278000402,0.8875509813041151,0.8810531149240464,0.25225030846693386,0.05873725557841487,0.047286637949730065,0.25175120767038806,0.9310321777427764
0.88,0.9333075310495464,0.9242344249975738,0.8876802812512606,0.31888690991580537,0.003750237610102139,0.02846964331825899,0.16939715874537803,0.8888719719062941
0.96,0.9542884859665826,0.8741190849511512,0.8391070712514228,0.3555828773740226,0.038074459737445984,0.054853062463426396,0.16563067958111913,0.8811214499228537
0.955,0.9545882496682103,0.8758782184591803,0.883743166233753,0.32095445209393025,0.08836998245740477,0.046473629925169534,0.24722857719122865,0.9248192255641764
0.955,0.9424824635478385,0.9468140657639184,0.8525796999783726,0.34517957453900433,0.017307555817392226,0.028629181596231797,0.1817461470278422,0.9268132040257517
0.9,0.9897201399245434,0.9472706593438319,0.8426948852361369,0.2958275227463284,0.025577277240089062,0.028705411661805246,0.2890476864821866,0.9071383707541967
0.98,0.9483760597316079,0.9216104477850485,0.8575553085726814,0.29003889834727414,0.03868476308594715,0.042297626817982874,0.2610836431900279,0.9105704988923762
0.935,0.9135122637942187,0.8989884390135157,0.8651862326305882,0.2921343420238333,0.01779089270561964,0.10118906023262911,0.22130466423646045,0.8893300455009097
0.91,0.903765533221253,0.9273624485203221,0.8247974354677865,0.27968699064207264,0.028666773044318247,0.10141558108234824,0.23459267203769069,0.9401217458857573
0.955,0.9243465846656891,0.9126497776022839,0.8849157116857049,0.3491739853427781,0.05177321186764031,0.053237677942534055,0.25450309521579173,0.8574635666988716
0.89,0.926054820084847,0.9455974930705223,0.8511297922911266,0.32380204026996867,0.08683464019427677,0.025032756935787673,0.25860125309608917,0.90284620477398
0.93,0.9516530927172282,0.911722224056101,0.8890090992291334,0.33599898339502565,0.012432260818613323,0.01857457534760265,0.20909740782358546,0.8922672652174697
0.84,0.942755080958792,0.8806279438169803,0.8219917240826281,0.3071000483951319,0.013009245480400854,0.022586653895176483,0.20602452690650666,0.9077978028456465
1.0,0.9681282744817008,0.9444438464269873,0.8627643425044108,0.2510158757508806,0.030127353576804364,0.0542515428799215,0.23333859080262917,0.9014683849865405
0.98,0.9416335579446118,0.9113380334403502,0.8468350758368522,0.3161397530428519,0.05030900184904903,0.022177023217018917,0.21711787578400188,0.9000060863964787
0.915,0.973382048423306,0.8981433507777169,0.8432889684350341,0.33413417122522515,0.042956771196624874,0.06172590783450213,0.1579292971603168,0.8953632887793894
0.945,0.9866267553546724,0.902689092049492,0.8362896658177629,0.3551181280034954,0.043947467378278565,0.07212683364490295,0.2461292810858679,0.9304682812307594
0.905,0.9480437345043309,0.9127946322636422,0.8278872703555101,0.31213647769183755,0.049318604133758846,0.026057558528943137,0.17437019458700428,0.9055554809901295
0.955,0.9434418915710053,0.9080697245519006,0.8783262667065731,0.3231671678796228,0.1038748768192613,0.037933677146138024,0.23856423613230837,0.9392809293357208
0.955,0.9231632258587679,0.8934372438319426,0.8414227185419985,0.3124718730857456,0.030128785460204293,0.05221269742228267,0.2519384483268914,0.9315433698688248
0.905,0.915642769263933,0.9007454896696426,0.8737133297817654,0.27404866629878105,0.022337205697847383,0.051821129761059403,0.24482844621888994,0.8718422072196589
0.9,0.9423893550015362,0.9031600519683955,0.8561673631073873,0.32139409044625145,0.03022790931967024,0.09369191711721922,0.24523370521703974,0.8870102821749133
0.94,0.9881806156911395,0.9227642297850117,0.8623636487840955,0.3566119753133894,0.018725649873787657,0.06439055020746132,0.13413163363009617,0.8872511808258178
0.905,0.9469001153679426,0.9115442216469125,0.8851281040877191,0.3262733084142452,0.055910013394073824,0.04556937927786882,0.20094215002761784,0.9260834802006797
0.89,0.9280710748273253,0.8948704559290351,0.8597147888537912,0.28839584193156287,0.08109342690742105,0.06735380433881527,0.19876863465936034,0.9251356916345453
0.905,0.9185501290347725,0.9158066045779456,0.8324042787780319,0.24010303172420117,0.017168173536626676,0.04256702436352929,0.2224898090653247,0.8943056825622477
0.935,0.9695710480292457,0.8749702520467845,0.8424607679936233,0.31339285142771756,0.04939236299442163,0.02600134755244276,0.20001885274226097,0.8445862600827739
0.945,0.9776039308665834,0.9273567541805366,0.8618979364792195,0.2758315119722023,0.06510350731715986,0.0612282135892217,0.25448413690907984,0.9111719000910036
0.97,1.0,0.8845212984891538,0.8490282866720232,0.2819840622353427,0.016453354722812133,0.038609574739024245,0.21059646929813478,0.9197581915295486
0.955,0.9512408405624245,0.9584019626202795,0.8437283862240473,0.330386719818617,0.09382663731076057,0.03746956109806428,0.27445144005774147,0.8816493618219257
0.915,0.9429053983016734,0.9143661503706006,0.8310461508918655,0.32000676622320917,0.06330155230279637,0.04982878722569437,0.2100900417411771,0.875113722503359
0.98,0.9420396445856202,0.9466292939257329,0.8407606009509827,0.27892997036993245,0.07475541226984736,0.04177915559077394,0.20072120732943172,0.9055836234396838
0.96,0.9263734352193452,0.8843729833064355,0.8775540965379507,0.2826549218842029,0.05451212315940042,0.09885195547930956,0.1956638102674824,0.8862273045386224
0.98,0.9243223595129658,0.9210527930351934,0.8490568189890495,0.2889377038544776,0.057481055189151226,0.036610208126815855,0.308284192900105,0.903599226095979
0.91,0.9460348521675249,0.9169472076093182,0.863894627228303,0.27662135747305266,0.02998354711202149,0.06412878334659497,0.23353417076107902,0.9002971418637364
0.925,0.9961618437510215,0.8893214695623427,0.8051598787341201,0.3161553752336243,0.07145784735584332,0.04028172888925022,0.2587731001069974,0.8854445870262917
0.915,0.8914349635697777,0.8942428701955497,0.8362447447897778,0.29635020816898205,0.0,0.05538464960684884,0.2691173249091936,0.9544269545418009
0.91,0.8837681384094163,0.8825297886085465,0.8148343133506967,0.31635965869689187,0.05027502214072747,0.04960568737682241,0.2737742417122388,0.9065596637933329
0.925,0.9227035160750171,0.9127233365772269,0.8527834367148712,0.3030909419028622,0.018582104014271607,0.08465514063944546,0.2493767671156448,0.9198765730761487
0.94,0.9144631415126983,0.9521474388594219,0.8578035864125256,0.29284721579704553,0.05223161727332412,0.01724821955555437,0.2550004082278243,0.8774922944926598
0.94,0.9340795439163807,0.8649636523132798,0.8302810085574117,0.3277471369249924,0.0740755646093458,0.09792561729833532,0.23220753786022846,0.9199293860849962
0.93,0.9581137319328807,0.930464048813446,0.8738944673999004,0.3396717346090627,0.0820960242340737,0.09625977513534342,0.260591693909836,0.9113067051111599
0.935,0.9361442232612612,0.9374660339402452,0.8425835138085763,0.3400328996351327,0.03483433304092131,0.0803603844645574,0.2550464899205585,0.9006616718486117
1.0,0.9000778401833893,0.8865962363060923,0.8331346441225391,0.30859303841618957,0.0736940585286544,0.06271440108389972,0.22624356128809345,0.9303222584549563
0.92,0.9284231171914314,0.9217959580015758,0.8854604227530523,0.3325715835666135,0.05722100960167083,0.027567526806691885,0.2174641585580798,0.9427075246302351
1.005,0.9863262557712353,0.9121217225232101,0.8314933536088137,0.3186262190994556,0.048294238081621386,0.022850182185515204,0.26000383374129554,0.8866953636193102
0.935,0.9099550274400999,0.9140822615237105,0.8728517942112269,0.2686314634815774,0.041174855151136516,0.015951186858158793,0.22808192011659878,0.8518486676872639
0.945,0.9924860413630197,0.9009636327627192,0.8879991001404205,0.323854445377343,0.03600502028108509,0.0726033033278313,0.22512960037331073,0.8734757115223599
0.97,0.9202766648412005,0.9390351184257297,0.9115029289627551,0.34530771262471005,0.04228970646673129,0.07078285213077684,0.27867723460411425,0.8997265645032616
0.915,0.9253020783169146,0.9275815413805566,0.8647945649123487,0.28548834674162443,0.06833550662774865,0.08795600466515327,0.2622543365879076,0.9285472848229914
0.95,0.9209452409019453,0.9204114487332571,0.8438127365727623,0.28209904183334666,0.0,0.02958571169763725,0.2514354337425303,0.8778604229433479
0.915,0.9441485020666123,0.8628308836159383,0.8684662689786138,0.3799569286591755,0.01073798531716192,0.024758356983570623,0.24247086432713105,0.9005720503408894
0.945,0.8944514077356575,0.9192793573578603,0.8490180388460249,0.31626101577591986,0.06269899017383618,0.12738736642364284,0.2624754570357684,0.9298701443248786
0.94,0.9187516283908622,0.9251569338557302,0.8361233050633091,0.24350102757336228,0.07190220190779412,0.02197571689197392,0.22819051376890387,0.9178623422524611
0.915,0.886659714789549,0.8992676644357093,0.9032193726461353,0.35146524022348596,0.020819544902017546,0.04410155851052932,0.22551894436828415,0.8937349009392369
0.925,0.9305321058289454,0.8935146818617161,0.830651269833112,0.3482030014424817,0.052802313050708,0.08965740586739296,0.2539194896544951,0.9074614548548404
0.94,0.8963894399127701,0.875380892682311,0.8615451666423276,0.34427186245824976,0.05822687103842944,0.09366322779800837,0.30750207467883356,0.9074862019597799
0.93,0.9429520991988957,0.8771949297280881,0.8898841574861808,0.3404131275733898,0.05658602554806132,0.0,0.1984885729837032,0.9094259208505016
0.93,0.9329322484572848,0.9194663639303831,0.8706382871363422,0.3103367870970272,0.0034438418933546086,0.07991339044372606,0.23446322489799387,0.8779102435623848
0.91,0.9513823182062647,0.897440624529282,0.8283520885126912,0.3062993351646784,0.05769067666242331,0.024969171269360615,0.24239398777464602,0.864038999379782
